U+004A	J	LATIN CAPITAL LETTER J	62	html,js,json
U+004B	K	LATIN CAPITAL LETTER K	2	html
U+004C	L	LATIN CAPITAL LETTER L	159	html,html-attr,js,json
U+004D	M	LATIN CAPITAL LETTER M	89	html,js,json
U+004E	N	LATIN CAPITAL LETTER N	185	html,html-attr,js,json
U+004F	O	LATIN CAPITAL LETTER O	35	html,js
U+0050	P	LATIN CAPITAL LETTER P	76	html,js,json
U+0051	Q	LATIN CAPITAL LETTER Q	68	html,html-attr,js
U+0052	R	LATIN CAPITAL LETTER R	40	html,html-attr,js
U+0053	S	LATIN CAPITAL LETTER S	440	css-content,html,html-attr,js
U+0054	T	LATIN CAPITAL LETTER T	168	html,js,json
U+0055	U	LATIN CAPITAL LETTER U	23	html,js
U+0056	V	LATIN CAPITAL LETTER V	328	html,json
U+0057	W	LATIN CAPITAL LETTER W	14	html,js
U+0058	X	LATIN CAPITAL LETTER X	1	js
U+0059	Y	LATIN CAPITAL LETTER Y	66	html
U+005A	Z	LATIN CAPITAL LETTER Z	74	html,json
U+005B	[	LEFT SQUARE BRACKET	79	html,js
U+005C	\	REVERSE SOLIDUS	2	js
U+005D	]	RIGHT SQUARE BRACKET	79	html,js
U+005E	^	CIRCUMFLEX ACCENT	0	
U+005F	_	LOW LINE	5	html,js
U+0060	`	GRAVE ACCENT	2	html
U+0061	a	LATIN SMALL LETTER A	3561	css-content,html,html-attr,js,json,required-literal
U+0062	b	LATIN SMALL LETTER B	475	html,html-attr,js,json
U+0063	c	LATIN SMALL LETTER C	1535	css-content,html,html-attr,js,json
U+0064	d	LATIN SMALL LETTER D	1489	html,html-attr,js,json
U+0065	e	LATIN SMALL LETTER E	5956	css-content,html,html-attr,js,json
U+0066	f	LATIN SMALL LETTER F	395	html,js,json
U+0067	g	LATIN SMALL LETTER G	427	html,js,json
U+0068	h	LATIN SMALL LETTER H	364	html,js,json
U+0069	i	LATIN SMALL LETTER I	3108	css-content,html,html-attr,js,json,required-literal
U+006A	j	LATIN SMALL LETTER J	137	html,js
U+006B	k	LATIN SMALL LETTER K	56	html,js
U+006C	l	LATIN SMALL LETTER L	2507	css-content,html,html-attr,js,json,required-literal
U+006D	m	LATIN SMALL LETTER M	847	html,html-attr,js,json
U+006E	n	LATIN SMALL LETTER N	2573	css-content,html,html-attr,js,json
U+006F	o	LATIN SMALL LETTER O	2079	css-content,html,html-attr,js,json,required-literal
U+0070	p	LATIN SMALL LETTER P	1342	css-content,html,html-attr,js,json
U+0071	q	LATIN SMALL LETTER Q	353	html,js,json
U+0072	r	LATIN SMALL LETTER R	2674	css-content,html,js,json
U+0073	s	LATIN SMALL LETTER S	2702	html,html-attr,js,json
U+0074	t	LATIN SMALL LETTER T	2701	css-content,html,html-attr,js,json
U+0075	u	LATIN SMALL LETTER U	2315	css-content,html,html-attr,js,json
U+0076	v	LATIN SMALL LETTER V	627	css-content,html,js,json
U+0077	w	LATIN SMALL LETTER W	76	html,js
U+0078	x	LATIN SMALL LETTER X	128	html,html-attr,js
U+0079	y	LATIN SMALL LETTER Y	162	html,js,json
U+007A	z	LATIN SMALL LETTER Z	69	html,html-attr,js
U+007B	{	LEFT CURLY BRACKET	31	js
U+007C	|	VERTICAL LINE	286	html,js
U+007D	}	RIGHT CURLY BRACKET	31	js
U+007E	~	TILDE	39	html,js,json
U+00A0	 	NO-BREAK SPACE	172	html
U+00A1	¡	INVERTED EXCLAMATION MARK	0	
U+00A2	¢	CENT SIGN	0	
U+00A3	£	POUND SIGN	0	
U+00A4	¤	CURRENCY SIGN	0	
U+00A5	¥	YEN SIGN	0	
U+00A6	¦	BROKEN BAR	0	
U+00A7	§	SECTION SIGN	0	
U+00A8	¨	DIAERESIS	0	
U+00A9	©	COPYRIGHT SIGN	16	css-content,html
U+00AA	ª	FEMININE ORDINAL INDICATOR	0	
U+00AB	«	LEFT-POINTING DOUBLE ANGLE QUOTATION MARK	32	html
U+00AC	¬	NOT SIGN	1	html
U+00AD	­	SOFT HYPHEN	0	
U+00AE	®	REGISTERED SIGN	0	
U+00AF	¯	MACRON	0	
U+00B0	°	DEGREE SIGN	0	
U+00B1	±	PLUS-MINUS SIGN	0	
U+00B2	²	SUPERSCRIPT TWO	0	
U+00B3	³	SUPERSCRIPT THREE	0	
U+00B4	´	ACUTE ACCENT	2	html
U+00B5	µ	MICRO SIGN	0	
U+00B6	¶	PILCROW SIGN	0	
U+00B7	·	MIDDLE DOT	118	html,json
U+00B8	¸	CEDILLA	0	
U+00B9	¹	SUPERSCRIPT ONE	0	
U+00BA	º	MASCULINE ORDINAL INDICATOR	0	
U+00BB	»	RIGHT-POINTING DOUBLE ANGLE QUOTATION MARK	30	html
U+00BC	¼	VULGAR FRACTION ONE QUARTER	0	
U+00BD	½	VULGAR FRACTION ONE HALF	0	
U+00BE	¾	VULGAR FRACTION THREE QUARTERS	0	
U+00BF	¿	INVERTED QUESTION MARK	0	
U+00C0	À	LATIN CAPITAL LETTER A WITH GRAVE	1	html
U+00C1	Á	LATIN CAPITAL LETTER A WITH ACUTE	0	
U+00C2	Â	LATIN CAPITAL LETTER A WITH CIRCUMFLEX	0	
U+00C3	Ã	LATIN CAPITAL LETTER A WITH TILDE	0	
U+00C4	Ä	LATIN CAPITAL LETTER A WITH DIAERESIS	0	
U+00C5	Å	LATIN CAPITAL LETTER A WITH RING ABOVE	0	
U+00C6	Æ	LATIN CAPITAL LETTER AE	0	
U+00C7	Ç	LATIN CAPITAL LETTER C WITH CEDILLA	1	html
U+00C8	È	LATIN CAPITAL LETTER E WITH GRAVE	0	
U+00C9	É	LATIN CAPITAL LETTER E WITH ACUTE	2	html
U+00CA	Ê	LATIN CAPITAL LETTER E WITH CIRCUMFLEX	1	html
U+00CB	Ë	LATIN CAPITAL LETTER E WITH DIAERESIS	0	
U+00CC	Ì	LATIN CAPITAL LETTER I WITH GRAVE	0	
U+00CD	Í	LATIN CAPITAL LETTER I WITH ACUTE	0	
U+00CE	Î	LATIN CAPITAL LETTER I WITH CIRCUMFLEX	0	
U+00CF	Ï	LATIN CAPITAL LETTER I WITH DIAERESIS	0	
U+00D0	Ð	LATIN CAPITAL LETTER ETH	0	
U+00D1	Ñ	LATIN CAPITAL LETTER N WITH TILDE	0	
U+00D2	Ò	LATIN CAPITAL LETTER O WITH GRAVE	0	
U+00D3	Ó	LATIN CAPITAL LETTER O WITH ACUTE	0	
U+00D4	Ô	LATIN CAPITAL LETTER O WITH CIRCUMFLEX	0	
U+00D5	Õ	LATIN CAPITAL LETTER O WITH TILDE	0	
U+00D6	Ö	LATIN CAPITAL LETTER O WITH DIAERESIS	0	
U+00D7	×	MULTIPLICATION SIGN	0	
U+00D8	Ø	LATIN CAPITAL LETTER O WITH STROKE	0	
U+00D9	Ù	LATIN CAPITAL LETTER U WITH GRAVE	0	
U+00DA	Ú	LATIN CAPITAL LETTER U WITH ACUTE	0	
U+00DB	Û	LATIN CAPITAL LETTER U WITH CIRCUMFLEX	0	
U+00DC	Ü	LATIN CAPITAL LETTER U WITH DIAERESIS	0	
U+00DD	Ý	LATIN CAPITAL LETTER Y WITH ACUTE	0	
U+00DE	Þ	LATIN CAPITAL LETTER THORN	0	
U+00DF	ß	LATIN SMALL LETTER SHARP S	0	
U+00E0	à	LATIN SMALL LETTER A WITH GRAVE	138	html
U+00E1	á	LATIN SMALL LETTER A WITH ACUTE	0	
U+00E2	â	LATIN SMALL LETTER A WITH CIRCUMFLEX	23	html
U+00E3	ã	LATIN SMALL LETTER A WITH TILDE	0	
U+00E4	ä	LATIN SMALL LETTER A WITH DIAERESIS	0	
U+00E5	å	LATIN SMALL LETTER A WITH RING ABOVE	0	
U+00E6	æ	LATIN SMALL LETTER AE	0	
U+00E7	ç	LATIN SMALL LETTER C WITH CEDILLA	28	html
U+00E8	è	LATIN SMALL LETTER E WITH GRAVE	127	html
U+00E9	é	LATIN SMALL LETTER E WITH ACUTE	557	html
U+00EA	ê	LATIN SMALL LETTER E WITH CIRCUMFLEX	71	html
U+00EB	ë	LATIN SMALL LETTER E WITH DIAERESIS	1	html
U+00EC	ì	LATIN SMALL LETTER I WITH GRAVE	0	
U+00ED	í	LATIN SMALL LETTER I WITH ACUTE	0	
U+00EE	î	LATIN SMALL LETTER I WITH CIRCUMFLEX	9	html
U+00EF	ï	LATIN SMALL LETTER I WITH DIAERESIS	1	html
U+00F0	ð	LATIN SMALL LETTER ETH	0	
U+00F1	ñ	LATIN SMALL LETTER N WITH TILDE	0	
U+00F2	ò	LATIN SMALL LETTER O WITH GRAVE	0	
U+00F3	ó	LATIN SMALL LETTER O WITH ACUTE	0	
U+00F4	ô	LATIN SMALL LETTER O WITH CIRCUMFLEX	19	html
U+00F5	õ	LATIN SMALL LETTER O WITH TILDE	0	
U+00F6	ö	LATIN SMALL LETTER O WITH DIAERESIS	0	
U+00F7	÷	DIVISION SIGN	0	
U+00F8	ø	LATIN SMALL LETTER O WITH STROKE	0	
U+00F9	ù	LATIN SMALL LETTER U WITH GRAVE	8	html
U+00FA	ú	LATIN SMALL LETTER U WITH ACUTE	0	
U+00FB	û	LATIN SMALL LETTER U WITH CIRCUMFLEX	10	html
U+00FC	ü	LATIN SMALL LETTER U WITH DIAERESIS	0	
U+00FD	ý	LATIN SMALL LETTER Y WITH ACUTE	0	
U+00FE	þ	LATIN SMALL LETTER THORN	0	
U+00FF	ÿ	LATIN SMALL LETTER Y WITH DIAERESIS	0	
U+0100	Ā	LATIN CAPITAL LETTER A WITH MACRON	0	
U+0101	ā	LATIN SMALL LETTER A WITH MACRON	0	
U+0102	Ă	LATIN CAPITAL LETTER A WITH BREVE	0	
U+0103	ă	LATIN SMALL LETTER A WITH BREVE	0	
U+0104	Ą	LATIN CAPITAL LETTER A WITH OGONEK	0	
U+0105	ą	LATIN SMALL LETTER A WITH OGONEK	0	
U+0106	Ć	LATIN CAPITAL LETTER C WITH ACUTE	0	
U+0107	ć	LATIN SMALL LETTER C WITH ACUTE	0	
U+0108	Ĉ	LATIN CAPITAL LETTER C WITH CIRCUMFLEX	0	
U+0109	ĉ	LATIN SMALL LETTER C WITH CIRCUMFLEX	0	
U+010A	Ċ	LATIN CAPITAL LETTER C WITH DOT ABOVE	0	
U+010B	ċ	LATIN SMALL LETTER C WITH DOT ABOVE	0	
U+010C	Č	LATIN CAPITAL LETTER C WITH CARON	0	
U+010D	č	LATIN SMALL LETTER C WITH CARON	0	
U+010E	Ď	LATIN CAPITAL LETTER D WITH CARON	0	
U+010F	ď	LATIN SMALL LETTER D WITH CARON	0	
U+0110	Đ	LATIN CAPITAL LETTER D WITH STROKE	0	
U+0111	đ	LATIN SMALL LETTER D WITH STROKE	0	
U+0112	Ē	LATIN CAPITAL LETTER E WITH MACRON	0	
U+0113	ē	LATIN SMALL LETTER E WITH MACRON	0	
U+0114	Ĕ	LATIN CAPITAL LETTER E WITH BREVE	0	
U+0115	ĕ	LATIN SMALL LETTER E WITH BREVE	0	
U+0116	Ė	LATIN CAPITAL LETTER E WITH DOT ABOVE	0	
U+0117	ė	LATIN SMALL LETTER E WITH DOT ABOVE	0	
U+0118	Ę	LATIN CAPITAL LETTER E WITH OGONEK	0	
U+0119	ę	LATIN SMALL LETTER E WITH OGONEK	0	
U+011A	Ě	LATIN CAPITAL LETTER E WITH CARON	0	
U+011B	ě	LATIN SMALL LETTER E WITH CARON	0	
U+011C	Ĝ	LATIN CAPITAL LETTER G WITH CIRCUMFLEX	0	
U+011D	ĝ	LATIN SMALL LETTER G WITH CIRCUMFLEX	0	
U+011E	Ğ	LATIN CAPITAL LETTER G WITH BREVE	0	
U+011F	ğ	LATIN SMALL LETTER G WITH BREVE	0	
U+0120	Ġ	LATIN CAPITAL LETTER G WITH DOT ABOVE	0	
U+0121	ġ	LATIN SMALL LETTER G WITH DOT ABOVE	0	
U+0122	Ģ	LATIN CAPITAL LETTER G WITH CEDILLA	0	
U+0123	ģ	LATIN SMALL LETTER G WITH CEDILLA	0	
U+0124	Ĥ	LATIN CAPITAL LETTER H WITH CIRCUMFLEX	0	
U+0125	ĥ	LATIN SMALL LETTER H WITH CIRCUMFLEX	0	
U+0126	Ħ	LATIN CAPITAL LETTER H WITH STROKE	0	
U+0127	ħ	LATIN SMALL LETTER H WITH STROKE	0	
U+0128	Ĩ	LATIN CAPITAL LETTER I WITH TILDE	0	
U+0129	ĩ	LATIN SMALL LETTER I WITH TILDE	0	
U+012A	Ī	LATIN CAPITAL LETTER I WITH MACRON	0	
U+012B	ī	LATIN SMALL LETTER I WITH MACRON	0	
U+012C	Ĭ	LATIN CAPITAL LETTER I WITH BREVE	0	
U+012D	ĭ	LATIN SMALL LETTER I WITH BREVE	0	
U+012E	Į	LATIN CAPITAL LETTER I WITH OGONEK	0	
U+012F	į	LATIN SMALL LETTER I WITH OGONEK	0	
U+0130	İ	LATIN CAPITAL LETTER I WITH DOT ABOVE	0	
U+0131	ı	LATIN SMALL LETTER DOTLESS I	0	
U+0132	Ĳ	LATIN CAPITAL LIGATURE IJ	0	
U+0133	ĳ	LATIN SMALL LIGATURE IJ	0	
U+0134	Ĵ	LATIN CAPITAL LETTER J WITH CIRCUMFLEX	0	
U+0135	ĵ	LATIN SMALL LETTER J WITH CIRCUMFLEX	0	
U+0136	Ķ	LATIN CAPITAL LETTER K WITH CEDILLA	0	
U+0137	ķ	LATIN SMALL LETTER K WITH CEDILLA	0	
U+0138	ĸ	LATIN SMALL LETTER KRA	0	
U+0139	Ĺ	LATIN CAPITAL LETTER L WITH ACUTE	0	
U+013A	ĺ	LATIN SMALL LETTER L WITH ACUTE	0	
U+013B	Ļ	LATIN CAPITAL LETTER L WITH CEDILLA	0	
U+013C	ļ	LATIN SMALL LETTER L WITH CEDILLA	0	
U+013D	Ľ	LATIN CAPITAL LETTER L WITH CARON	0	
U+013E	ľ	LATIN SMALL LETTER L WITH CARON	0	
U+013F	Ŀ	LATIN CAPITAL LETTER L WITH MIDDLE DOT	0	
U+0140	ŀ	LATIN SMALL LETTER L WITH MIDDLE DOT	0	
U+0141	Ł	LATIN CAPITAL LETTER L WITH STROKE	0	
U+0142	ł	LATIN SMALL LETTER L WITH STROKE	0	
U+0143	Ń	LATIN CAPITAL LETTER N WITH ACUTE	0	
U+0144	ń	LATIN SMALL LETTER N WITH ACUTE	0	
U+0145	Ņ	LATIN CAPITAL LETTER N WITH CEDILLA	0	
U+0146	ņ	LATIN SMALL LETTER N WITH CEDILLA	0	
U+0147	Ň	LATIN CAPITAL LETTER N WITH CARON	0	
U+0148	ň	LATIN SMALL LETTER N WITH CARON	0	
U+0149	ŉ	LATIN SMALL LETTER N PRECEDED BY APOSTROPHE	0	
U+014A	Ŋ	LATIN CAPITAL LETTER ENG	0	
U+014B	ŋ	LATIN SMALL LETTER ENG	0	
U+014C	Ō	LATIN CAPITAL LETTER O WITH MACRON	0	
U+014D	ō	LATIN SMALL LETTER O WITH MACRON	0	
U+014E	Ŏ	LATIN CAPITAL LETTER O WITH BREVE	0	
U+014F	ŏ	LATIN SMALL LETTER O WITH BREVE	0	
U+0150	Ő	LATIN CAPITAL LETTER O WITH DOUBLE ACUTE	0	
U+0151	ő	LATIN SMALL LETTER O WITH DOUBLE ACUTE	0	
U+0152	Œ	LATIN CAPITAL LIGATURE OE	0	
U+0153	œ	LATIN SMALL LIGATURE OE	29	html
U+0154	Ŕ	LATIN CAPITAL LETTER R WITH ACUTE	0	
U+0155	ŕ	LATIN SMALL LETTER R WITH ACUTE	0	
U+0156	Ŗ	LATIN CAPITAL LETTER R WITH CEDILLA	0	
U+0157	ŗ	LATIN SMALL LETTER R WITH CEDILLA	0	
U+0158	Ř	LATIN CAPITAL LETTER R WITH CARON	0	
U+0159	ř	LATIN SMALL LETTER R WITH CARON	0	
U+015A	Ś	LATIN CAPITAL LETTER S WITH ACUTE	0	
U+015B	ś	LATIN SMALL LETTER S WITH ACUTE	0	
U+015C	Ŝ	LATIN CAPITAL LETTER S WITH CIRCUMFLEX	0	
U+015D	ŝ	LATIN SMALL LETTER S WITH CIRCUMFLEX	0	
U+015E	Ş	LATIN CAPITAL LETTER S WITH CEDILLA	0	
U+015F	ş	LATIN SMALL LETTER S WITH CEDILLA	0	
U+0160	Š	LATIN CAPITAL LETTER S WITH CARON	0	
U+0161	š	LATIN SMALL LETTER S WITH CARON	0	
U+0162	Ţ	LATIN CAPITAL LETTER T WITH CEDILLA	0	
U+0163	ţ	LATIN SMALL LETTER T WITH CEDILLA	0	
U+0164	Ť	LATIN CAPITAL LETTER T WITH CARON	0	
U+0165	ť	LATIN SMALL LETTER T WITH CARON	0	
U+0166	Ŧ	LATIN CAPITAL LETTER T WITH STROKE	0	
U+0167	ŧ	LATIN SMALL LETTER T WITH STROKE	0	
U+0168	Ũ	LATIN CAPITAL LETTER U WITH TILDE	0	
U+0169	ũ	LATIN SMALL LETTER U WITH TILDE	0	
U+016A	Ū	LATIN CAPITAL LETTER U WITH MACRON	0	
U+016B	ū	LATIN SMALL LETTER U WITH MACRON	0	
U+016C	Ŭ	LATIN CAPITAL LETTER U WITH BREVE	0	
U+016D	ŭ	LATIN SMALL LETTER U WITH BREVE	0	
U+016E	Ů	LATIN CAPITAL LETTER U WITH RING ABOVE	0	
U+016F	ů	LATIN SMALL LETTER U WITH RING ABOVE	0	
U+0170	Ű	LATIN CAPITAL LETTER U WITH DOUBLE ACUTE	0	
U+0171	ű	LATIN SMALL LETTER U WITH DOUBLE ACUTE	0	
U+0172	Ų	LATIN CAPITAL LETTER U WITH OGONEK	0	
U+0173	ų	LATIN SMALL LETTER U WITH OGONEK	0	
U+0174	Ŵ	LATIN CAPITAL LETTER W WITH CIRCUMFLEX	0	
U+0175	ŵ	LATIN SMALL LETTER W WITH CIRCUMFLEX	0	
U+0176	Ŷ	LATIN CAPITAL LETTER Y WITH CIRCUMFLEX	0	
U+0177	ŷ	LATIN SMALL LETTER Y WITH CIRCUMFLEX	0	
U+0178	Ÿ	LATIN CAPITAL LETTER Y WITH DIAERESIS	0	
U+0179	Ź	LATIN CAPITAL LETTER Z WITH ACUTE	0	
U+017A	ź	LATIN SMALL LETTER Z WITH ACUTE	0	
U+017B	Ż	LATIN CAPITAL LETTER Z WITH DOT ABOVE	0	
U+017C	ż	LATIN SMALL LETTER Z WITH DOT ABOVE	0	
U+017D	Ž	LATIN CAPITAL LETTER Z WITH CARON	0	
U+017E	ž	LATIN SMALL LETTER Z WITH CARON	0	
U+017F	ſ	LATIN SMALL LETTER LONG S	0	
U+0180	ƀ	LATIN SMALL LETTER B WITH STROKE	0	
U+0181	Ɓ	LATIN CAPITAL LETTER B WITH HOOK	0	
U+0182	Ƃ	LATIN CAPITAL LETTER B WITH TOPBAR	0	
U+0183	ƃ	LATIN SMALL LETTER B WITH TOPBAR	0	
U+0184	Ƅ	LATIN CAPITAL LETTER TONE SIX	0	
U+0185	ƅ	LATIN SMALL LETTER TONE SIX	0	
U+0186	Ɔ	LATIN CAPITAL LETTER OPEN O	0	
U+0187	Ƈ	LATIN CAPITAL LETTER C WITH HOOK	0	
U+0188	ƈ	LATIN SMALL LETTER C WITH HOOK	0	
U+0189	Ɖ	LATIN CAPITAL LETTER AFRICAN D	0	
U+018A	Ɗ	LATIN CAPITAL LETTER D WITH HOOK	0	
U+018B	Ƌ	LATIN CAPITAL LETTER D WITH TOPBAR	0	
U+018C	ƌ	LATIN SMALL LETTER D WITH TOPBAR	0	
U+018D	ƍ	LATIN SMALL LETTER TURNED DELTA	0	
U+018E	Ǝ	LATIN CAPITAL LETTER REVERSED E	0	
U+018F	Ə	LATIN CAPITAL LETTER SCHWA	0	
U+0190	Ɛ	LATIN CAPITAL LETTER OPEN E	0	
U+0191	Ƒ	LATIN CAPITAL LETTER F WITH HOOK	0	
U+0192	ƒ	LATIN SMALL LETTER F WITH HOOK	0	
U+0193	Ɠ	LATIN CAPITAL LETTER G WITH HOOK	0	
U+0194	Ɣ	LATIN CAPITAL LETTER GAMMA	0	
U+0195	ƕ	LATIN SMALL LETTER HV	0	
U+0196	Ɩ	LATIN CAPITAL LETTER IOTA	0	
U+0197	Ɨ	LATIN CAPITAL LETTER I WITH STROKE	0	
U+0198	Ƙ	LATIN CAPITAL LETTER K WITH HOOK	0	
U+0199	ƙ	LATIN SMALL LETTER K WITH HOOK	0	
U+019A	ƚ	LATIN SMALL LETTER L WITH BAR	0	
U+019B	ƛ	LATIN SMALL LETTER LAMBDA WITH STROKE	0	
U+019C	Ɯ	LATIN CAPITAL LETTER TURNED M	0	
U+019D	Ɲ	LATIN CAPITAL LETTER N WITH LEFT HOOK	0	
U+019E	ƞ	LATIN SMALL LETTER N WITH LONG RIGHT LEG	0	
U+019F	Ɵ	LATIN CAPITAL LETTER O WITH MIDDLE TILDE	0	
U+01A0	Ơ	LATIN CAPITAL LETTER O WITH HORN	0	
U+01A1	ơ	LATIN SMALL LETTER O WITH HORN	0	
U+01A2	Ƣ	LATIN CAPITAL LETTER OI	0	
U+01A3	ƣ	LATIN SMALL LETTER OI	0	
U+01A4	Ƥ	LATIN CAPITAL LETTER P WITH HOOK	0	
U+01A5	ƥ	LATIN SMALL LETTER P WITH HOOK	0	
U+01A6	Ʀ	LATIN LETTER YR	0	
U+01A7	Ƨ	LATIN CAPITAL LETTER TONE TWO	0	
U+01A8	ƨ	LATIN SMALL LETTER TONE TWO	0	
U+01A9	Ʃ	LATIN CAPITAL LETTER ESH	0	
U+01AA	ƪ	LATIN LETTER REVERSED ESH LOOP	0	
U+01AB	ƫ	LATIN SMALL LETTER T WITH PALATAL HOOK	0	
U+01AC	Ƭ	LATIN CAPITAL LETTER T WITH HOOK	0	
U+01AD	ƭ	LATIN SMALL LETTER T WITH HOOK	0	
U+01AE	Ʈ	LATIN CAPITAL LETTER T WITH RETROFLEX HOOK	0	
U+01AF	Ư	LATIN CAPITAL LETTER U WITH HORN	0	
U+01B0	ư	LATIN SMALL LETTER U WITH HORN	0	
U+01B1	Ʊ	LATIN CAPITAL LETTER UPSILON	0	
U+01B2	Ʋ	LATIN CAPITAL LETTER V WITH HOOK	0	
U+01B3	Ƴ	LATIN CAPITAL LETTER Y WITH HOOK	0	
U+01B4	ƴ	LATIN SMALL LETTER Y WITH HOOK	0	
U+01B5	Ƶ	LATIN CAPITAL LETTER Z WITH STROKE	0	
U+01B6	ƶ	LATIN SMALL LETTER Z WITH STROKE	0	
U+01B7	Ʒ	LATIN CAPITAL LETTER EZH	0	
U+01B8	Ƹ	LATIN CAPITAL LETTER EZH REVERSED	0	
U+01B9	ƹ	LATIN SMALL LETTER EZH REVERSED	0	
U+01BA	ƺ	LATIN SMALL LETTER EZH WITH TAIL	0	
U+01BB	ƻ	LATIN LETTER TWO WITH STROKE	0	
U+01BC	Ƽ	LATIN CAPITAL LETTER TONE FIVE	0	
U+01BD	ƽ	LATIN SMALL LETTER TONE FIVE	0	
U+01BE	ƾ	LATIN LETTER INVERTED GLOTTAL STOP WITH STROKE	0	
U+01BF	ƿ	LATIN LETTER WYNN	0	
U+01C0	ǀ	LATIN LETTER DENTAL CLICK	0	
U+01C1	ǁ	LATIN LETTER LATERAL CLICK	0	
U+01C2	ǂ	LATIN LETTER ALVEOLAR CLICK	0	
U+01C3	ǃ	LATIN LETTER RETROFLEX CLICK	0	
U+01C4	Ǆ	LATIN CAPITAL LETTER DZ WITH CARON	0	
U+01C5	ǅ	LATIN CAPITAL LETTER D WITH SMALL LETTER Z WITH CARON	0	
U+01C6	ǆ	LATIN SMALL LETTER DZ WITH CARON	0	
U+01C7	Ǉ	LATIN CAPITAL LETTER LJ	0	
U+01C8	ǈ	LATIN CAPITAL LETTER L WITH SMALL LETTER J	0	
U+01C9	ǉ	LATIN SMALL LETTER LJ	0	
U+01CA	Ǌ	LATIN CAPITAL LETTER NJ	0	
U+01CB	ǋ	LATIN CAPITAL LETTER N WITH SMALL LETTER J	0	
U+01CC	ǌ	LATIN SMALL LETTER NJ	0	
U+01CD	Ǎ	LATIN CAPITAL LETTER A WITH CARON	0	
U+01CE	ǎ	LATIN SMALL LETTER A WITH CARON	0	
U+01CF	Ǐ	LATIN CAPITAL LETTER I WITH CARON	0	
U+01D0	ǐ	LATIN SMALL LETTER I WITH CARON	0	
U+01D1	Ǒ	LATIN CAPITAL LETTER O WITH CARON	0	
U+01D2	ǒ	LATIN SMALL LETTER O WITH CARON	0	
U+01D3	Ǔ	LATIN CAPITAL LETTER U WITH CARON	0	
U+01D4	ǔ	LATIN SMALL LETTER U WITH CARON	0	
U+01D5	Ǖ	LATIN CAPITAL LETTER U WITH DIAERESIS AND MACRON	0	
U+01D6	ǖ	LATIN SMALL LETTER U WITH DIAERESIS AND MACRON	0	
U+01D7	Ǘ	LATIN CAPITAL LETTER U WITH DIAERESIS AND ACUTE	0	
U+01D8	ǘ	LATIN SMALL LETTER U WITH DIAERESIS AND ACUTE	0	
U+01D9	Ǚ	LATIN CAPITAL LETTER U WITH DIAERESIS AND CARON	0	
U+01DA	ǚ	LATIN SMALL LETTER U WITH DIAERESIS AND CARON	0	
U+01DB	Ǜ	LATIN CAPITAL LETTER U WITH DIAERESIS AND GRAVE	0	
U+01DC	ǜ	LATIN SMALL LETTER U WITH DIAERESIS AND GRAVE	0	
U+01DD	ǝ	LATIN SMALL LETTER TURNED E	0	
U+01DE	Ǟ	LATIN CAPITAL LETTER A WITH DIAERESIS AND MACRON	0	
U+01DF	ǟ	LATIN SMALL LETTER A WITH DIAERESIS AND MACRON	0	
